id,candidate,party,source_type,date,sentence,L1_label,L1_reasoning,L2_labels,L2_reasoning,spans,content_frames,style_markers,ideological_phrases,confidence,uncertain_boundary,error
_098d2815acef_u011,赖清德,DPP,news,2023-08-15 13:47:44,"賴清德強調,他的責任就是維持台海的現狀,同時保護台灣、增進民主、和平與繁榮,所以沒有所謂的獨立路徑(編按:本句英文翻譯為 As a result, no such framework exists.),必須要維持和平的穩定現狀,因為台灣已經是一個主權獨立的國家。",L1-08,文本核心在闡述政策立場與目標設定，包括維持台海現狀、保護台灣、增進民主等政策方向,L2-01|L2-15,L2-01體現在將台灣預設為主權獨立國家主體，L2-15體現在強調民主價值作為政策核心,他的責任就是維持台海的現狀|台灣已經是一個主權獨立的國家|增進民主、和平與繁榮,主權國家定位|現狀維持政策|民主價值推進,權威宣示語氣|政策目標列舉,主權獨立的國家|維持台海現狀|增進民主,high,,
_c6c314c16709_u001,赖清德,DPP,news,2023-09-28 05:30:00,"(記者劉信德攝) 2023/09/28 05:30 〔記者陳昀/台北報導〕民進黨主席賴清德昨出席民進黨三十七週年黨慶創黨先進聯誼餐會時表示,他自一九九六年台海危機棄醫從政,至今中國併吞台灣的企圖仍未改變,他在歷史關鍵時刻擔任黨主席並參選總統,會向台灣社會展現民進黨守護台灣,促進民主、和平的決心一點都沒改變,為台灣負起歷史性責任,在民主道路上繼續壯大台灣。",L1-09,文本核心在於論述個人政治行動對選舉與政黨競爭的影響，強調在歷史關鍵時刻參選總統的政治後果,L2-01|L2-07|L2-08|L2-15,L2-01體現在將台灣作為政治主體；L2-07建構中國併吞威脅的危機；L2-08將中國設定為共同敵人；L2-15強調民主價值作為核心認同,"中國併吞台灣的企圖仍未改變|展現民進黨守護台灣,促進民主、和平的決心|在民主道路上繼續壯大台灣",主權威脅論述|民主防衛承諾|歷史責任承擔,危機動員修辭|使命宣示語氣|價值對比框架,守護台灣|促進民主|壯大台灣,high,,
_c4378e3147f2_u002,赖清德,DPP,news,2023-11-23 16:25:12,"江啟臣表示自己是豐原農家子弟,他不忘初衷,挑著豐原山城的特色農產,包括柑橘、甜柿、水梨、葡萄、香菇、文心蘭、香水百合等多種當季農產品,也行銷在地農產,他強調將不負選民所托,傾聽民意、勇敢共同承擔,負起看顧台灣、守護中華民國的責任,捍衛國家人民主權,寸土不讓。",L1-09,文本核心在於政治人物承諾對選民負責並守護國家主權，強調其政治行動對權力格局的影響,L2-01|L2-12|L2-14,L2-01體現在將中華民國作為國家主體，L2-12強調政治責任承擔，L2-14體現在共同承擔的團結呼籲,"負起看顧台灣、守護中華民國的責任|捍衛國家人民主權,寸土不讓|不負選民所托,傾聽民意、勇敢共同承擔",政治承諾與責任|國家主權捍衛|農產行銷連結地方,宣誓性語言|責任導向措辭|地域情感連結,守護中華民國|捍衛國家人民主權|寸土不讓,high,,
_928d0fb37712_u003,赖清德,DPP,news,2023-08-31 23:46:46,"中國頻繁派出軍機、軍艦擾台,過往我國國防部雖會發布中共機艦在台海動態,監控照片卻不常見,但昨天趁著中元節,國防部應景罕見公布我國空軍幻象2000戰機在上週五(25日)近距離監控中國「運8」反潛機的同框照片,「國防部發言人」PO圖文說,我國對共軍機艦持續嚴密監控,「中元節鬼門開,惡鄰退散!」 國防部指出,維持台海和平穩定現狀,攸關印太區域安全與繁榮福祉,是包括北京當局在內,區域各方的共同責任。",L1-03,文本聚焦中國軍機軍艦擾台及我國監控回應，核心在軍事對峙與區域安全威脅,L2-01|L2-07|L2-08|L2-14,L2-01體現將台灣作為主權國家主體；L2-07建構共同安全危機；L2-08將中國設定為惡意敵人；L2-14呼籲區域各方共同負責,"中國頻繁派出軍機、軍艦擾台|中元節鬼門開,惡鄰退散!|維持台海和平穩定現狀,攸關印太區域安全與繁榮福祉",軍事監控行動|區域安全威脅|主權捍衛表態,應景修辭|妖魔化比喻|官方聲明語氣,惡鄰退散|維持台海和平穩定現狀|共同責任,high,,
_699d86e9ce73_u027,赖清德,DPP,news,2023-12-05 08:01:00,"「我認為台灣人確實應該害怕。過去幾十年來,對中國的情感和歸屬逐漸消失,台灣認同則大增。現在或許有個工具,展現『統一』可能沒那麼糟,這是關鍵議題。」 他說:「對中共黨國來說,首要目標就是貶低民主,因為這對他們來說就是生存問題。若民主在中國人民眼中成為可靠的選項,他們的政權就危險了。」(編輯:郭中翰)1121205 藍綠白搶推短影音 學者:觸及率高搭配演算法固票倉 抖音瘋傳美誘導台海戰爭 外交部斥中國認知戰:作賊喊抓賊 紐時:中國利用AI散布陰謀論 認知作戰進入新階段 議員揭里長揪團赴陸旅遊人大常委接待 質疑中共滲透基層介選 民團調查青少兒玩IG超越臉書 每週用手機26.21小時 TikTok助攻中國歌手走紅台灣 恐加深軟實力影響 反猶情緒升溫 TikTok禁賓拉登「致美國的信」 不服遭列入「守門人」名單 Meta、TikTok提上訴 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",L1-03,文本核心聚焦中國對台灣的認知作戰、滲透基層等安全威脅，以及民主與威權體制的生存衝突,L2-02|L2-07|L2-08,L2-02建構台灣與中國的價值差異，L2-07渲染系統性安全危機，L2-08將中共設定為共同敵人,"對中共黨國來說,首要目標就是貶低民主,因為這對他們來說就是生存問題|議員揭里長揪團赴陸旅遊人大常委接待 質疑中共滲透基層介選|抖音瘋傳美誘導台海戰爭 外交部斥中國認知戰:作賊喊抓賊",民主威權體制對立|認知作戰威脅|外部勢力滲透,警示性論述|敵意歸因|危機渲染,中共滲透基層|中國認知戰|貶低民主,high,,
_6e1f406731da_u014,侯友宜,KMT,news,2023-06-07 14:30:00,"他願意扛起責任,讓兩岸和平,台灣海峽兩岸趨於穩定,讓國家能永續繁榮,他強調,「要過好日子,一定要有人負重前行」。",L1-08,文本核心在描述個人承擔政策責任以實現兩岸和平與國家繁榮的目標，屬於政策制定與執行過程的論述,L2-12|L2-13,L2-12體現在強調責任承擔與負重前行，L2-13體現在描繪兩岸和平穩定與國家永續繁榮的願景,"他願意扛起責任,讓兩岸和平,台灣海峽兩岸趨於穩定|讓國家能永續繁榮|要過好日子,一定要有人負重前行",兩岸和平穩定|國家永續繁榮|責任承擔,承諾性語言|願景導向,負重前行|永續繁榮,high,,
_d5b62d35110b_u003,侯友宜,KMT,news,2023-12-30 17:38:00,"賴清德表示,在能源轉型方面,侯、柯過去擔任市長時,都說沒有核安,沒能力處理核廢料,不應該用核電,現在兩人不約而同說核電廠要延役,能源政策裡核電要佔到10%以上,這要蓋到核八,請問要蓋在哪裡,核廢料怎麼處理。",L1-08,文本聚焦能源政策的制定過程與可行性評估，包括政策立場轉變、核電佔比目標及實施障礙,L2-09,通過對比侯柯兩人過去與現在的核電立場差異，凸顯政策矛盾與執行難度,"侯、柯過去擔任市長時,都說沒有核安,沒能力處理核廢料,不應該用核電|現在兩人不約而同說核電廠要延役,能源政策裡核電要佔到10%以上|請問要蓋在哪裡,核廢料怎麼處理",能源政策轉變對比|核電延役可行性質疑|核廢料處理問題,質問語氣|政策矛盾對比|務實導向,能源轉型|核電延役|核廢料處理,high,,
_92ebe4c0b6cb_u008,赖清德,DPP,news,2023-08-25 19:56:00,"賴清德說,這一切不僅符合台灣的國家利益,也能促進世界各地的經濟繁榮,而價值外交新時代象徵著台灣面向國際的堅定意志,當對岸選擇「一國兩制」,台灣則選擇與世界並肩同行,以「不退縮,也不冒進」的原則,負責任維護印太區域的和平與穩定。",L1-08,文本核心在闡述台灣的外交政策選擇與原則，強調政策方向與區域角色定位,L2-01|L2-02|L2-04|L2-15,L2-01體現在將台灣預設為國家主體；L2-02通過與對岸對比建構差異認同；L2-04強調國際參與的正當性；L2-15凸顯民主價值選擇,"符合台灣的國家利益|當對岸選擇「一國兩制」,台灣則選擇與世界並肩同行|負責任維護印太區域的和平與穩定",國家利益論述|外交政策選擇|區域和平維護,對比論述|原則宣示|價值定位,國家利益|價值外交|不退縮也不冒進,high,,
_a4e40703886e_u008,赖清德,DPP,news,2023-12-20 12:06:00,"透過 Google News 沈伯洋表示,不管是今年美國對中國的撤資,G7決定對中國去風險化,全世界都對中國做出了決定,台灣站在民主自由陣營,應該延續原來的政策,延續與民主自由同盟的世界,若放棄了這點,持續回到九二共識、回到與中國同一個經濟體,那麼台灣的經濟無法獨立、文化無法生根,要怎麼面對下一代。",L1-08,文本核心在論述台灣應延續與民主自由同盟的政策，並評估放棄此政策的後果，屬於政策方向選擇與評估,L2-02|L2-08|L2-15,L2-02建構民主自由陣營與中國的差異化認同；L2-08將中國設定為威脅台灣獨立發展的共同敵人；L2-15強調民主自由價值作為政治身份核心,"台灣站在民主自由陣營|回到與中國同一個經濟體,那麼台灣的經濟無法獨立、文化無法生根|要怎麼面對下一代",民主自由陣營認同|中國經濟依賴風險|文化自主性威脅,陣營對立論述|危機預言式修辭|世代責任呼籲,民主自由陣營|九二共識|經濟獨立,high,,
_b9caa451b565_u003,赖清德,DPP,news,2023-08-02 13:09:00,"媒體詢問,賴清德「走入白宮」的說法是否造成美方困擾,黃重諺上午在總統府記者會表示,台美過去這幾年來的往來緊密、關係深化,應該是有目共睹;",L1-08,文本核心在描述台美关系的政策执行与往来成果，属于政策评估范畴,L2-04,通过强调台美关系紧密深化来塑造国际交往的正当性,台美過去這幾年來的往來緊密、關係深化|應該是有目共睹,台美关系进展|政策成效评估,官方回应语气|事实陈述,台美往來緊密|關係深化,medium,文本较短，框架表达相对含蓄,
_a74ee371b176_u010,赖清德,DPP,news,2023-11-14 19:21:00,"郭台銘表示,百萬民眾將改造台灣的歷史責任託付給他與賴佩霞,深知任重道遠,將持續推出政見與願景,「這是作為候選人最基本的負責態度,這才有資格成為台灣下一任的領導者」。",L1-09,文本核心聚焦於選舉責任與領導者資格，強調對政治進程的影響,L2-01|L2-12|L2-13,L2-01體現在將台灣作為政治主體，L2-12強調歷史責任，L2-13提出未來願景,百萬民眾將改造台灣的歷史責任託付給他與賴佩霞|這才有資格成為台灣下一任的領導者,選舉責任論述|領導者資格要求|政見願景承諾,權威宣示語氣|責任歸屬強調,改造台灣的歷史責任|台灣下一任的領導者,high,,
_6e1f406731da_u014,赖清德,DPP,news,2023-06-07 14:30:00,"他願意扛起責任,讓兩岸和平,台灣海峽兩岸趨於穩定,讓國家能永續繁榮,他強調,「要過好日子,一定要有人負重前行」。",L1-08,文本核心在於政策願景的提出與領導者承擔責任的表述，強調兩岸關係穩定與國家繁榮的政策目標,L2-12|L2-13|L2-14,L2-12體現在責任承擔的呼籲，L2-13體現在永續繁榮的願景描繪，L2-14體現在團結行動的號召,"他願意扛起責任,讓兩岸和平,台灣海峽兩岸趨於穩定|讓國家能永續繁榮|要過好日子,一定要有人負重前行",兩岸和平穩定|國家永續繁榮|責任承擔與犧牲奉獻,領導者承諾語氣|集體利益導向|犧牲奉獻修辭,負重前行|永續繁榮|兩岸和平,high,,
_555ce73dc152_u003,赖清德,DPP,news,2023-12-20 22:41:00,"民進黨總統候選人賴清德萬里老家被指違建,他今天說,礦區內每間房子沒有特權,只有滿屋辛酸,他有責任協助保障大家的居住權益,礦區居住權獲得保障後,他願把房子交付公益信託,優先做為「礦工生活紀念館」,他並反問侯友宜、柯文哲是否願將大群館、農地提供公益使用。",L1-05,文本核心在於居住權益保障與資源分配公平性，強調礦區居民權益並反問對手是否願提供公益使用,L2-05|L2-06|L2-12,L2-05通過礦工歷史重新詮釋建物意義；L2-06塑造礦區共同記憶；L2-12強調政治人物的公共責任,"礦區內每間房子沒有特權,只有滿屋辛酸|有責任協助保障大家的居住權益|願把房子交付公益信託,優先做為「礦工生活紀念館」",居住權益保障|歷史正義訴求|公益信託承諾,情感訴求|對比反問|道德高度,居住權益|公益信託|礦工生活紀念館,high,,
_383585120389_u004,赖清德,DPP,news,2024-01-09 11:16:00,"談及兩岸議題,蕭美琴說,在維持現狀的目標之下,取得最佳平衡點是努力方向,維持現狀是國際社會的期待,也是兩岸需要共同承擔的責任,將延續蔡總統負責任、獲得國際信任與支持的路徑,持續發展對外關係。",L1-08,文本核心在闡述兩岸政策的延續性與執行方向，強調政策路徑的維持與發展,L2-04|L2-12|L2-14,L2-04體現在強調國際信任與支持；L2-12體現在兩岸共同承擔責任；L2-14體現在延續既有路徑的團結號召,維持現狀是國際社會的期待|兩岸需要共同承擔的責任|延續蔡總統負責任、獲得國際信任與支持的路徑,政策延續性|國際信任建構|兩岸責任分擔,外交辭令|平衡表述|路徑繼承,維持現狀|負責任路徑|國際信任,high,,
