id,candidate,party,source_type,date,sentence,L1_label,L1_reasoning,L2_labels,L2_reasoning,spans,content_frames,style_markers,ideological_phrases,confidence,uncertain_boundary,error,batch
1247,赖清德,DPP,news,2023/10/16 18:18,"透過 Google News 賴清德說,台灣社會持續面臨假訊息及混合戰爭的威脅,許多國際研究報告指出,台灣是遭受最大量假訊息的國家,因此期待台美持續展開交流,慎防對岸透過訊息戰分化台灣社會、影響明年大選,並避免「疑美論」等論述對台美關係持續造成負面影響。",L1-03,文本核心在論述假訊息及混合戰爭對台灣社會與選舉的威脅，屬於非傳統安全議題,L2-07|L2-08,建構假訊息為共同危機，並將對岸設定為具有惡意的威脅來源,台灣社會持續面臨假訊息及混合戰爭的威脅|慎防對岸透過訊息戰分化台灣社會、影響明年大選|避免「疑美論」等論述對台美關係持續造成負面影響,假訊息威脅國家安全|混合戰爭影響選舉|外部勢力分化社會,警示性語言|威脅論述|防禦性呼籲,假訊息及混合戰爭|訊息戰分化台灣社會|疑美論,high,,,round2
1248,赖清德,DPP,news,2023/12/1 17:13,"趙少康指出,民進黨和賴清德的台獨主張,不僅無視於歷史事實、扭曲解讀當時的國際環境,更是對台灣人民的權益和未來造成嚴重威脅。",L1-03,文本將台獨主張描述為對台灣人民權益和未來的嚴重威脅，核心在於安全風險論述,L2-08|L2-07,L2-08：將民進黨和賴清德指認為威脅源頭；L2-07：建構台獨主張對集體未來的系統性危機,對台灣人民的權益和未來造成嚴重威脅|無視於歷史事實、扭曲解讀當時的國際環境,台獨主張的威脅性|歷史事實與國際環境的誤讀|人民權益受損,指控性語言|危機論述|道德譴責,台獨主張|嚴重威脅|無視歷史事實,high,,,round2
1249,赖清德,DPP,news,2023/11/29 13:06,"賴清德表示,氣候變遷議題是全世界共同的挑戰,因此他也於日前召開的國政願景記者會中提出了「淨零轉型五大策略」,要帶領台灣化挑戰為助力,推動能源轉型、帶動產業升級。",L1-08,文本核心在政策制定與願景提出，聚焦於如何應對氣候變遷挑戰的策略規劃,L2-07|L2-13,L2-07體現在建構氣候變遷為共同挑戰，L2-13體現在提出淨零轉型願景與策略,"氣候變遷議題是全世界共同的挑戰|提出了「淨零轉型五大策略」|帶領台灣化挑戰為助力,推動能源轉型、帶動產業升級",氣候變遷挑戰|淨零轉型策略|能源轉型|產業升級,願景導向|策略性表述|積極行動導向,淨零轉型五大策略|化挑戰為助力,high,,,round2
1250,赖清德,DPP,news,2023/8/25 19:56,"至於經濟繁榮,賴清德說,台灣是科技大國也是許多產業的重要樞紐,有助台灣與各國建立更緊密的經濟連結,即使北京採取不公平貿易措施,也不影響台灣推動經濟多元化、降低經濟和貿易風險、參與全球供應鏈安全討論,並增強產業韌性的長期願景。",L1-01,文本核心在討論台灣的經濟定位、產業發展與貿易策略，聚焦經濟多元化與供應鏈安全等經濟議題,L2-01|L2-04|L2-09,L2-01體現在將台灣預設為科技大國主體；L2-04展現在強調參與全球供應鏈安全討論的國際合規性；L2-09體現在與各國建立經濟連結的競爭意識,"台灣是科技大國也是許多產業的重要樞紐|推動經濟多元化、降低經濟和貿易風險|參與全球供應鏈安全討論,並增強產業韌性的長期願景",經濟多元化發展|供應鏈安全參與|產業韌性增強,願景式表述|戰略性措辭|前瞻性視角,科技大國|經濟多元化|供應鏈安全,high,,,round2
1251,赖清德,DPP,news,2023/8/25 19:56,"民主部分,賴清德說,全球對威權主義擴張的擔憂日益增加,台灣將以尊重人權、民主與永續性作為根基,並會透過民主理念與更多國家展開合作,開拓國際空間。",L1-08,文本核心在闡述台灣的對外政策設計與合作方向，聚焦政策理念與實施路徑,L2-04|L2-15,L2-04體現在以民主理念尋求國際合作與空間，L2-15體現在將民主、人權作為政策根基與身份界定,"台灣將以尊重人權、民主與永續性作為根基|透過民主理念與更多國家展開合作,開拓國際空間",民主價值導向外交|國際合作拓展|威權主義對比,宣示性政策表述|價值基礎論證,尊重人權、民主|威權主義擴張|開拓國際空間,high,,,round2
1252,赖清德,DPP,news,2023/2/21 17:10,"王定宇認為,這些團體對於代表台灣力量的總統候選人,也會給予最大支持,內部的紛爭或分裂對台灣都是不利的,所以面對2024這麼重要關鍵的一戰,外部有中國威脅,世界局勢也在變化,俄烏戰爭正在進行中,台灣不管在外交、經濟都發展在正確的軌道上,能夠讓總統蔡英文建設台灣的成績可以繼續下去。",L1-03,文本核心聚焦於中國威脅、世界局勢變化等安全挑戰，強調外部環境對台灣的不利影響,L2-07|L2-08|L2-14,L2-07建構共同危機（中國威脅、世界局勢變化），L2-08設定共同敵人（中國威脅），L2-14號召團結（內部紛爭不利、支持總統候選人）,"外部有中國威脅,世界局勢也在變化|內部的紛爭或分裂對台灣都是不利的|面對2024這麼重要關鍵的一戰",安全威脅論述|團結必要性|延續執政成果,危機渲染|集體動員|政治呼籲,中國威脅|建設台灣的成績|正確的軌道上,high,,,round2
1253,赖清德,DPP,news,2023/3/15 9:44,"他進一步表示,更要透過妥善因應淨零轉型、疫後經濟復甦,以及俄烏戰爭所帶來的地緣政治變化、產業鏈重組的種種挑戰,讓未來的台灣能夠更加智慧、更加永續、也更具韌性。",L1-08,文本核心在於政策制定與執行過程，強調如何透過政策因應多重挑戰以達成未來目標,L2-07|L2-13,L2-07體現在建構淨零轉型、地緣政治變化等系統性危機；L2-13體現在描繪智慧、永續、韌性的未來願景,妥善因應淨零轉型、疫後經濟復甦|俄烏戰爭所帶來的地緣政治變化、產業鏈重組的種種挑戰|讓未來的台灣能夠更加智慧、更加永續、也更具韌性,政策因應多重挑戰|未來發展願景|系統性危機管理,前瞻性論述|目標導向語言|政策執行導向,淨零轉型|地緣政治變化|產業鏈重組|更具韌性,high,,,round2
1254,赖清德,DPP,news,2023/10/26 20:34,"在民主方面,他表示,無論在烏克蘭或是印太區域,在當前的國際局勢下,民主日益受來自威權主義到挑戰,若當選未來的政府會將台灣打造為擁護全球民主、人權與法治價值的核心,賦權台灣民主基金會等組織與機構建立更牢固的國際連結,分享台灣的民主經驗。",L1-08,文本核心在阐述未来政府的政策设计与执行方向，包括将台湾打造为民主价值核心、赋权相关组织建立国际连结等具体政策规划,L2-15|L2-04|L2-13,L2-15通过强调民主、人权、法治等价值界定身份；L2-04通过建立国际连结寻求国际合法性；L2-13提出将台湾打造为民主价值核心的未来愿景,"民主日益受來自威權主義到挑戰|將台灣打造為擁護全球民主、人權與法治價值的核心|建立更牢固的國際連結,分享台灣的民主經驗",民主vs威权二元对立|国际民主价值推广|政策愿景规划,价值宣示性语言|政策承诺式表述|国际视野框架,擁護全球民主|人權與法治價值|分享台灣的民主經驗,high,,,round2
1255,赖清德,DPP,news,2023/11/9 21:46,"他說,提高國防力量,志不在反攻大陸,也不在協助國際社會侵略中國,只是想要保護台灣,在中國不放棄武力威脅之下,台灣社會自然而然會有抵抗中國併吞的準備,然後保護台灣的安全。",L1-03,文本核心聚焦於中國武力威脅下的台灣防衛需求與安全準備，屬於衝突與安全框架,L2-01|L2-07|L2-08,L2-01體現在將台灣建構為防衛主體；L2-07建構中國武力威脅的生存危機；L2-08將中國設定為共同敵人,在中國不放棄武力威脅之下|抵抗中國併吞的準備|保護台灣的安全,防衛性國防論述|武力威脅下的安全準備|抵抗併吞的正當性,防禦性措辭|威脅論述|安全訴求,武力威脅|抵抗中國併吞|保護台灣安全,high,,,round2
1256,侯友宜,KMT,news,2023/11/9 20:48,"賴清德表示,蔣方智怡的那段話,國民黨應該好好反省,但是「抗中保台」四個字被誤解了,好像是我們主動,其實不是,我們只是抵抗中國的併吞,不得不做各種準備保護台灣,我們提高國防力量,志不在反攻大陸,也不在協助國際社會侵略中國,我們只是想要保護台灣,在中國不放棄武力威脅下,台灣社會自然會有抵抗中國併吞的準備,這段話足以讓國民黨,或社會一些走錯路的好好反省。",L1-03,文本核心在論述中國武力威脅與台灣防衛準備，聚焦於安全威脅與防禦必要性,L2-01|L2-07|L2-08,L2-01體現於將台灣建構為防衛主體，L2-07強調中國武力威脅的系統性危機，L2-08將中國設定為共同敵人,"抵抗中國的併吞,不得不做各種準備保護台灣|在中國不放棄武力威脅下,台灣社會自然會有抵抗中國併吞的準備|提高國防力量,志不在反攻大陸,也不在協助國際社會侵略中國",防衛必要性論述|武力威脅回應|主權保護立場,辯解性語氣|防禦性論述|呼籲反省,抗中保台|抵抗中國併吞|武力威脅,high,,,round2
1257,赖清德,DPP,news,2023/8/3 10:52,"賀錦麗(Kamala Harris)強調,美政府致力於加強與蒙古國和印太地區國家的關係,著重對抗氣候危機、維護民主和人權,以及因應基於規則的國際秩序所遭受的威脅。",L1-08,文本核心在描述美國政府的政策目標與外交方針，聚焦於政策制定與執行層面,L2-04|L2-15,L2-04體現在強調基於規則的國際秩序，L2-15體現在維護民主和人權的價值主張,著重對抗氣候危機、維護民主和人權|因應基於規則的國際秩序所遭受的威脅,外交政策目標|國際秩序維護|民主人權價值,官方政策表述|價值導向語言,維護民主和人權|基於規則的國際秩序,high,,,round2
1258,侯友宜,KMT,news,2023/12/20 12:22,"他強調,「全世界都對中國做出了決定」,不管是美國對中國撤資或G7對中「去風險化」,我們站在民主陣營,應延續民主自由同盟的世界,若持續回到九二共識、回到跟中國同一個經濟體,我們的經濟就沒有辦法獨立,文化就沒有辦法深根,那樣如何面對台灣下一代?",L1-03,文本將中國經濟整合視為對台灣獨立與安全的威脅，強調經濟無法獨立、文化無法深根的生存危機,L2-02|L2-07|L2-08|L2-15,建構民主陣營vs中國的二元對立，渲染經濟依賴的系統性危機，將中國設定為共同敵人，並以民主自由價值界定身份,"我們站在民主陣營,應延續民主自由同盟的世界|若持續回到九二共識、回到跟中國同一個經濟體,我們的經濟就沒有辦法獨立|那樣如何面對台灣下一代?",民主vs威權對立|經濟依賴威脅獨立|世代傳承危機,二元對立修辭|危機論述|反問強化,民主陣營|民主自由同盟|九二共識|經濟獨立,high,,,round2
1259,赖清德,DPP,news,2023/4/18 22:11,"副總統指出,氣候變遷不僅是環境保護議題,還影響企業發展、社會運作及人類生存,若全球不和衷共濟面對氣候變遷甚至氣候危機,缺少水資源的不會只有台灣。",L1-07,文本使用'不和衷共濟'等情感化措辭強調氣候變遷的緊迫性，核心在於情緒動員而非政策細節,L2-07|L2-10,L2-07體現在建構氣候變遷為共同危機，L2-10體現在透過情感語言激發集體憂慮,"氣候變遷不僅是環境保護議題,還影響企業發展、社會運作及人類生存|若全球不和衷共濟面對氣候變遷甚至氣候危機",氣候危機威脅生存|全球合作必要性,情感化呼籲|危機修辭,不和衷共濟|氣候危機,high,,,round2
1260,侯友宜,KMT,news,2023/9/19 3:20,"侯友宜表示,台灣必須實質、持續、及時、全面參加國際組織,包括聯合國專門機構,讓台灣與美國和全球各國站在一起,共同解決國際社會問題,共同守護民主成果,讓台灣扮演好「風險降低者」與「和平促進者」的角色。",L1-08,文本核心在闡述台灣參與國際組織的政策主張與角色定位，屬於政策制定與評估範疇,L2-01|L2-04|L2-15,L2-01體現將台灣作為國際行為主體，L2-04強調國際合法性與參與，L2-15凸顯民主價值認同,台灣必須實質、持續、及時、全面參加國際組織|共同守護民主成果|讓台灣扮演好「風險降低者」與「和平促進者」的角色,國際參與訴求|民主價值守護|國際角色定位,政策宣示語氣|正面角色建構|國際規範訴求,風險降低者|和平促進者|守護民主成果,high,,,round2
1261,赖清德,DPP,news,2023/9/29 19:24,"蔡總統在推薦序中表示,她與蘇貞昌曾是競爭對手,現在已是最佳戰友,在台灣關鍵歷史時刻,蘇貞昌沒有缺席,他擔任院長這4年是執政團隊與台灣民眾克服重重挑戰的足跡,亦是國家實力與競爭力的累積,為台灣未來發展打下無可取代的根基,且蘇貞昌對台灣的付出不只是護國4年,而是從政40年的護國衛民。",L1-09,文本核心在描述蘇貞昌政治生涯對執政團隊與國家發展的政治影響與貢獻,L2-01|L2-11|L2-14,L2-01體現在將台灣作為國家主體討論發展，L2-11通過強調成就激發自豪感，L2-14體現在最佳戰友的團結表述,"在台灣關鍵歷史時刻,蘇貞昌沒有缺席|為台灣未來發展打下無可取代的根基|蘇貞昌對台灣的付出不只是護國4年,而是從政40年的護國衛民",政治合作與貢獻|國家發展根基|歷史時刻參與,正面評價|團結號召|成就強調,護國4年|護國衛民|國家實力,high,,,round2
